label,name,alias,time_text,content,intro,org_type,doc_type,found_time_text,pub_time_text,modern_name,source,checked
Document,中华人民共和国村民委员会组织法(试行),,,,六届全国人大常委会第二十三次会议通过《中华人民共和国村民委员会组织法(试行)》,,著作,,1987年11月24日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国民族区域自治实施纲要,,,,《中华人民共和国民族区域自治实施纲要》公布施行，对民族自治地方的建立、自治机关的组成和自治权利等重要问题作出明确规定,,决议,,1952年8月9日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国民族区域自治法,,,,六届全国人大二次会议通过《中华人民共和国民族区域自治法》,,决议,,1984年5月31日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国民法典,,,,十三届全国人大三次会议通过《中华人民共和国民法典》和《关于建立健全香港特别行政区维护国家安全的法律制度和执行机制的决定》,,著作,,2020年5月28日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国民法总则,,,,中央军委深化国防和军队改革领导小组召开第一次全体会议,,著作,,2014年3月15日,,https://www.dswxyjy.org.cn/GB/434461/434464/434772/index.html,0
Document,中华人民共和国民法通则,,,,六届全国人大四次会议通过《中华人民共和国民法通则》、《中华人民共和国义务教育法》和《中华人民共和国外资企业法》,,著作,,1986年4月12日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国澳门特别行政区基本法,,,,八届全国人大一次会议举行,,决议,,1993年3月15日-31日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国物权法,,,,十届全国人大五次会议通过《中华人民共和国物权法》和《中华人民共和国企业所得税法》,,决议,,2007年3月16日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国环境保护法,,,,五届全国人大常委会第十一次会议原则通过《中华人民共和国环境保护法(试行)》,,决议,,1979年9月13日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国环境保护法(试行),,,,五届全国人大常委会第十一次会议原则通过《中华人民共和国环境保护法(试行)》,,著作,,1979年9月13日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国监察法,,,,十三届全国人大一次会议举行,,决议,,2018年3月5日-20日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国社会保险法,,,,十一届全国人大常委会第十七次会议通过《中华人民共和国社会保险法》,,决议,,2010年10月28日,,https://www.dswxyjy.org.cn/GB/434461/434471/434570/index.html,0
Document,中华人民共和国私营企业暂行条例,,,,国务院颁布《中华人民共和国私营企业暂行条例》,,章程,,1988年6月25日,,https://www.dswxyjy.org.cn/GB/434461/434467/434690/index.html,0
Document,中华人民共和国科学技术进步法,,,,八届全国人大常委会第二次会议通过《中华人民共和国科学技术进步法》《中华人民共和国农业法》,,决议,,1993年7月2日,,https://www.dswxyjy.org.cn/GB/434461/434468/434636/index.html,0
Document,中华人民共和国突发事件应对法,,,,十届全国人大常委会第二十九次会议通过《中华人民共和国反垄断法》、《中华人民共和国突发事件应对法》和《中华人民共和国就业促进法》,,决议,,2007年8月30日,,https://www.dswxyjy.org.cn/GB/434461/434469/434633/index.html,0
Document,中华人民共和国立法法,,,,九届全国人大三次会议通过《中华人民共和国立法法》,,决议,,2000年3月15日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国继承法,,,,中共中央书记处召开工作会议，讨论中央学习组新的学习计划,,决议,,1942年3月27日,,https://www.dswxyjy.org.cn/GB/434461/434464/434784/index.html,0
Document,中华人民共和国网络安全法,,,,十二届全国人大常委会第二十四次会议通过《中华人民共和国网络安全法》,,决议,,2016年11月7日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国英雄烈士保护法,,,,十三届全国人大常委会第二次会议通过《中华人民共和国英雄烈士保护法》,,决议,,2018年4月27日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国长江保护法,,,,十三届全国人大常委会第二十四次会议通过《中华人民共和国长江保护法》,,决议,,2020年12月26日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国非物质文化遗产法,,,,十一届全国人大常委会第十九次会议通过《中华人民共和国非物质文化遗产法》,,决议,,2011年2月25日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国预算法,,,,八届全国人大二次会议通过《中华人民共和国预算法》,,决议,,1994年3月22日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国领海及毗连区法,,,,七届全国人大常委会第二十四次会议通过《中华人民共和国领海及毗连区法》,,决议,,1992年2月25日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国食品安全法,,,,十一届全国人大常委会第七次会议通过《中华人民共和国食品安全法》,,决议,,2009年2月28日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国香港特别行政区基本法,,,,七届全国人大三次会议举行,,决议,,1990年3月20日-4月4日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华人民共和国香港特别行政区维护国家安全法,,,,十三届全国人大常委会第二十次会议通过《中华人民共和国香港特别行政区维护国家安全法》,,决议,,2020年6月30日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中华全国供销合作总社章程,,,,中华全国合作社第一次代表大会在北京举行,,章程,,1954年7月20日-25日,,https://www.dswxyjy.org.cn/GB/434461/434468/434654/index.html,0
Document,中华苏维埃共和国宪法大纲,,,,中华苏维埃第二次全国代表大会在瑞金召开,,著作,,1934年1月22日-2月1日,,https://www.dswxyjy.org.cn/GB/434461/434462/434839/index.html,0
Document,中印两国总理联合声明,,,,中国政府代表团与印度政府代表团发表谈判公报，宣布双方在互相尊重领土主权、互不侵犯、互不干涉内政、平等互惠、和平共处五项原则的基础上进行充分的协商，签订了两国关于中国西藏地方和印度之间的通商和交通的协定,,宣言,,1954年4月29日,,https://www.dswxyjy.org.cn/GB/434461/434465/434755/index.html,0
Document,中国(上海)自由贸易试验区外商投资准入特别管理措施(负面清单)(2013年),,,,《中国(上海)自由贸易试验区外商投资准入特别管理措施(负面清单)(2013年)》发布,,著作,,2013年9月29日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国21世纪议程,,,,国务院常务会议通过《中国21世纪议程》，确定实施可持续发展战略,,著作,,1994年3月25日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国三江源国家公园体制试点方案,,,,中央全面深化改革领导小组第19次会议审议通过《中国三江源国家公园体制试点方案》,,决议,,2015年12月9日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国之命运,,,,毛泽东主持召开中共中央政治局会议，再次讨论国民党准备进攻陕甘宁边区和中共的对策问题,,著作,,1943年7月13日,,https://www.dswxyjy.org.cn/GB/434461/434468/434647/index.html,0
Document,中国人民对日作战的基本纲领,,,,由中国共产党提出，经宋庆龄、何香凝、李杜等1779人签名，发表了《中国人民对日作战的基本纲领》，呼吁中华民族武装自卫，把日本帝国主义驱逐出中国,,章程,,1934年4月20日,,https://www.dswxyjy.org.cn/GB/434461/434465/434746/index.html,0
Document,中国人民政治协商会议共同纲领,,,,中国人民政治协商会议第一届全体会议在北平举行,,章程,,1949年9月21日-30日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民政治协商会议共同纲领(草案),,,,周恩来主持新政协筹备会第二次全体会议,,著作,,1949年9月17日,,https://www.dswxyjy.org.cn/GB/434461/434470/434590/index.html,0
Document,中国人民政治协商会议宣言,,,,毛泽东出席中国人民政治协商会议第一届全体会议闭幕式,,宣言,,1949年9月30日,,https://www.dswxyjy.org.cn/GB/434461/434470/434603/index.html,0
Document,中国人民政治协商会议章程,,,,全国政协二届一次会议举行,,章程,,1954年12月21日-25日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民政治协商会议组织法,,,,中国人民政治协商会议第一届全体会议在北平举行,,决议,,1949年9月21日-30日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民政治协商会议组织法(草案),,,,周恩来主持新政协筹备会第二次全体会议,,著作,,1949年9月17日,,https://www.dswxyjy.org.cn/GB/434461/434470/434590/index.html,0
Document,中国人民武装警察部队实行警官警衔制度的具体办法,,,,七届全国人大常委会第二次会议通过《中国人民解放军军官军衔条例》，人民解放军实行新的军衔制,,章程,,1988年7月1日,,https://www.dswxyjy.org.cn/GB/434461/434468/434635/index.html,0
Document,中国人民解放军内务条令(草案),,,,俄国苏维埃政府发表第一次对华宣言，宣布废除沙皇俄国同中国签订的不平等条约，废除俄国在中国的特权,,著作,,1919年7月25日,,https://www.dswxyjy.org.cn/GB/434461/434468/434659/index.html,0
Document,中国人民解放军军官军衔条例,,,,七届全国人大常委会第二次会议通过《中国人民解放军军官军衔条例》，人民解放军实行新的军衔制,,章程,,1988年7月1日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民解放军布告,,,,中国人民革命军事委员会主席毛泽东、中国人民解放军总司令朱德颁布《中国人民解放军布告》，宣布约法八章：(一)保护全体人民的生命财产,,宣言,,1949年4月25日,,https://www.dswxyjy.org.cn/GB/434461/434465/434751/index.html,0
Document,中国人民解放军政治工作条例(草案),,,,中共中央、中央人民政府人民革命军事委员会颁布新中国成立后第一部《中国人民解放军政治工作条例(草案)》,,著作,,1954年4月15日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民解放军文职人员条例,,,,国务院、中央军委公布《中国人民解放军文职人员条例》，决定在全军实行文职人员制度,,章程,,2005年6月23日,,http://cpc.people.com.cn/n1/2021/0628/c64387-32142446.html,0
Document,中国人民解放军文职干部暂行条例,,,,中央军委颁发《中国人民解放军文职干部暂行条例》,,章程,,1988年4月27日,,https://www.dswxyjy.org.cn/GB/434461/434465/434753/index.html,0
Document,中国人民解放军现役士兵服役条例,,,,国务院、中央军委颁布《中国人民解放军现役士兵服役条例》，确定实行新的士兵军衔制度，志愿兵的军衔称士官,,章程,,1988年9月23日,,https://www.dswxyjy.org.cn/GB/434461/434470/434596/index.html,0
Document,中国人民解放军纪律条令,,,,中央军委发布命令，颁发《中国人民解放军纪律条令》,,著作,,1984年1月27日,,https://www.dswxyjy.org.cn/GB/434461/434462/434844/index.html,0
